NCBI_ID	Genome_ID	Accession_ID	Taxon_name	Attribute	Attribute_value	Attribute_source	Evidence	Confidence_interval
1585974	GCF_000829905.1	NA	Beduini massiliensis	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
59620	NA	ERR2221179	uncultured Clostridium sp.	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
100884	GCF_000269565.1	NA	Coprobacillus cateniformis	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1658109	GCF_001244545.1	NA	Candidatus Stoquefichus sp. SB1	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
512292	NA	ERR2221343	uncultured Coprobacillus sp.	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
450746	GCF_001078315.1	NA	Coprobacillus sp. 8_1_38FAA	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
59620	NA	ERR1022332	uncultured Clostridium sp.	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
29348	NA	ERR1204057	[Clostridium] spiroforme	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
59620	NA	ERR1022368	uncultured Clostridium sp.	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
59620	NA	ERR1022333	uncultured Clostridium sp.	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
428126	GCF_000154805.1	NA	[Clostridium] spiroforme DSM 1552	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
29348	NA	ERR2221240	[Clostridium] spiroforme	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1121333	GCF_000686665.1	NA	[Clostridium] saccharogumia DSM 17460	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
341225	NA	ERR2221185	[Clostridium] saccharogumia	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
665941	GCF_000239735.1	NA	Coprobacillus sp. 3_3_56FAA	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
445974	GCF_000154485.1	NA	Erysipelatoclostridium ramosum DSM 1402	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
469597	GCF_000244855.1	NA	Coprobacillus sp. 8_2_54BFAA	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1547	NA	ERR2221231	Erysipelatoclostridium ramosum	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1547	NA	ERR171271	Erysipelatoclostridium ramosum	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
545696	GCF_000157995.1	NA	Holdemania filiformis DSM 12042	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1034346	GCF_000313565.1	NA	Dielma fastidiosa	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
428127	GCF_000154285.1	NA	Amedibacillus dolichus DSM 3991	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
59620	NA	ERR1022417	uncultured Clostridium sp.	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1522	NA	ERR171269	[Clostridium] innocuum	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1522	NA	ERR1022369	[Clostridium] innocuum	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1522	NA	ERR1203923	[Clostridium] innocuum	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1235279	GCF_000348905.1	NA	Bhargavaea cecembensis DSE10	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1123290	GCF_000425545.1	NA	Sporosarcina ureae DSM 2281	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1027292	GCF_000220335.1	NA	Sporosarcina newyorkensis 2681	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
334735	GCF_000826145.1	NA	Sporosarcina koreensis	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1382305	GCF_000586555.1	NA	Sporosarcina sp. D27	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1499687	GCF_000821325.1	NA	Planococcus massiliensis	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1273538	GCF_000513535.1	NA	Planococcus glaciei CHR43	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1185653	GCF_000264415.1	NA	Planococcus antarcticus DSM 14505	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1541197	GCF_000775575.1	NA	Planococcus sp. CAU13	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1078085	GCF_000411295.1	NA	Paenisporosarcina sp. HGH0030	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1305836	GCF_000484595.1	NA	Sporosarcina sp. EUR3 2.2.2	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1211706	GCF_000286315.1	NA	Paenisporosarcina sp. TG20	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1231057	GCF_000297555.1	NA	Paenisporosarcina sp. TG-14	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1033739	GCF_000285555.1	NA	Kurthia massiliensis	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1334046	GCF_000505545.1	NA	Kurthia huakuii LAM0618	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1033740	GCF_000285595.1	NA	Kurthia senegalensis	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1473546	GCF_000743635.1	NA	Lysinibacillus sp. BF-4	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
33935	GCF_001281525.1	NA	Lysinibacillus macroides	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
459347	GCF_001439635.1	NA	Bacillus cecembensis	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
263475	GCF_001274945.1	NA	Viridibacillus arvi	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
714961	GCF_000178135.1	NA	Lysinibacillus fusiformis ZC1	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
582475	GCF_001183605.1	NA	Lysinibacillus xylanilyticus	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1347368	GCF_000612805.1	NA	Bacillus ndiopicus	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1220589	GCF_000773015.1	NA	Lysinibacillus odysseyi 34hs-1 = NBRC 100172	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1384057	GCF_000772955.1	NA	Ureibacillus sinduriensis BLB-1 = JCM 15800	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1160707	GCF_000284835.1	NA	Ureibacillus thermosphaericus str. Thermo-BF	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1211035	GCF_000772965.1	NA	Ureibacillus massiliensis 4400831 = CIP 108448 = CCUG 49529	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1384049	GCF_000772945.1	NA	Ureibacillus manganicus DSM 26584	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
218284	GCF_000723905.1	NA	Rossellomorea vietnamensis	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
189381	GCF_001274775.1	NA	Rossellomorea marisflavi	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
889306	GCF_000829435.1	NA	Jeotgalibacillus soli	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
220754	GCF_000829515.1	NA	Jeotgalibacillus campisalis	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1221996	GCF_000812025.2	NA	Quasibacillus thermotolerans	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1679168	GCF_001183975.1	NA	Bacillus sp. FJAT-27231	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1455	GCF_000829555.1	NA	Bacillus badius	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
29332	GCF_001643245.1	NA	Domibacillus aminovorans	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1437523	GCF_000970685.1	NA	Domibacillus indicus	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1017273	GCF_000966185.1	NA	Domibacillus enclensis	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1587527	GCF_000970675.1	NA	Domibacillus tundrae	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1121090	GCF_000374565.1	NA	Siminovitchia fordii DSM 16014 = CIP 108821	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
480284	GCF_001431195.1	NA	Virgibacillus soli	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1522308	GCF_001375535.1	NA	Bacillus niameyensis	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
935938	GCF_000526655.1	NA	Weizmannia ginsengihum J57	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
444461	GCF_000374345.1	NA	Weizmannia acidiproducens DSM 23148	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
157838	GCF_001420715.1	NA	Margalitia shackletonii	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
254757	GCF_001439965.1	NA	Siminovitchia farraginis	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
665952	GCF_000238675.1	NA	Bacillus smithii 7_3_47FAA	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1121917	GCF_000383875.1	NA	Caldibacillus debilis DSM 16016	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
35841	GCF_000751775.1	NA	Caldibacillus thermoamylovorans	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1499685	GCF_001244735.1	NA	Bacillus andreraoultii	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1382358	GCF_000620165.1	NA	Anoxybacillus tepidamans PS2	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1223503	GCF_001598935.1	NA	Parageobacillus toebii NBRC 107807	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1382357	GCF_000744755.1	NA	Geobacillus subterraneus PSS2	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1295642	GCF_000632515.1	NA	Parageobacillus genomosp. 1	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1679169	GCF_001183965.1	NA	Bacillus sp. FJAT-27916	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1121092	GCF_000430765.1	NA	Peribacillus kribbensis DSM 17871	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1243664	GCF_000380245.2	NA	Bacillus massiliogorillae	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1513284	GCF_000321185.1	NA	Bacillus sp. AP8	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1622072	GCF_001243895.1	NA	Bacillus testis	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1174504	GCF_000305495.1	NA	Peribacillus psychrosaccharolyticus ATCC 23296	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1478	NA	ERR2221243	Bacillus simplex	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1208599	GCF_000504145.1	NA	Bacillus cihuensis	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1034347	GCF_000311725.1	NA	Robertmurraya massiliosenegalensis JC6	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1348626	GCF_001591585.1	NA	Niallia circulans NBRC 13626	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1367477	GCF_000473245.1	NA	Bacillus infantis NRRL B-14911	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1637975	GCF_001420595.1	NA	Cytobacillus solani	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
1408103	GCF_000986785.1	NA	Mesobacillus campisalis	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
285983	GCF_000934845.1	NA	Mesobacillus subterraneus	endospore	TRUE	Browne, H.P., Almeida, A., Kumar, N. et al. Host adaptation in gut Firmicutes is associated with sporulation loss and altered transmission cycle. Genome Biol 22, 204 (2021). https://doi.org/10.1186/s13059-021-02428-6	EXP	Usually
